image_id,label,class_name,condition,width,height,filename,relative_path
4670,9,straight,opened,495,504,photo_10_2024-05-17_15-34-29_0.jpg,dataset_top12\straight\opened\photo_10_2024-05-17_15-34-29_0.jpg
2944,2,tow truck,opened,740,704,photo_89_2024-12-19_00-10-31.jpg,dataset_top12\tow truck\opened\photo_89_2024-12-19_00-10-31.jpg
2750,2,tow truck,opened,649,566,photo_21_2024-12-19_01-58-39.jpg,dataset_top12\tow truck\opened\photo_21_2024-12-19_01-58-39.jpg
2834,2,tow truck,opened,749,691,photo_43_2024-12-19_02-00-53.jpg,dataset_top12\tow truck\opened\photo_43_2024-12-19_02-00-53.jpg
3243,3,no stopping,closed,1168,1280,photo_11_2024-12-06_22-23-51.jpg,dataset_top12\no stopping\closed\photo_11_2024-12-06_22-23-51.jpg
617,0,pedestrian crossing,opened,924,928,photo_6_2024-12-18_13-00-25.jpg,dataset_top12\pedestrian crossing\opened\photo_6_2024-12-18_13-00-25.jpg
839,0,pedestrian crossing,opened,631,622,photo_94_2024-12-18_02-25-50.jpg,dataset_top12\pedestrian crossing\opened\photo_94_2024-12-18_02-25-50.jpg
1606,0,pedestrian crossing,closed,720,1280,photo_5278624148517676724_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676724_y.jpg
1487,0,pedestrian crossing,closed,960,1280,photo_5278624148517676377_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676377_y.jpg
2082,0,pedestrian crossing,closed,960,1280,photo_92_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_92_2024-10-29_09-53-51.jpg
224,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-18_13-02-03.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-18_13-02-03.jpg
3764,5,maximum speed limit_40,opened,554,563,photo_5278624148517676694_y.jpg,dataset_top12\maximum speed limit_40\opened\photo_5278624148517676694_y.jpg
3,0,pedestrian crossing,opened,1400,1662,IMG_20241029_173847_1.jpg,dataset_top12\pedestrian crossing\opened\IMG_20241029_173847_1.jpg
2392,1,give way,closed,1856,1861,20241102_121805.jpg,dataset_top12\give way\closed\20241102_121805.jpg
4667,9,straight,opened,376,612,IMG_0822.JPG,dataset_top12\straight\opened\IMG_0822.JPG
2444,1,give way,closed,897,1280,photo_10_2024-12-07_12-46-04.jpg,dataset_top12\give way\closed\photo_10_2024-12-07_12-46-04.jpg
2502,1,give way,closed,1255,1280,photo_30_2024-12-07_12-46-04.jpg,dataset_top12\give way\closed\photo_30_2024-12-07_12-46-04.jpg
877,0,pedestrian crossing,opened,960,1280,photo_98_2024-12-18_13-06-32.jpg,dataset_top12\pedestrian crossing\opened\photo_98_2024-12-18_13-06-32.jpg
539,0,pedestrian crossing,opened,960,1280,photo_61_2024-12-19_02-04-55.jpg,dataset_top12\pedestrian crossing\opened\photo_61_2024-12-19_02-04-55.jpg
4726,9,straight,opened,1280,1280,photo_2_2024-05-17_15-34-29.jpg,dataset_top12\straight\opened\photo_2_2024-05-17_15-34-29.jpg
2943,2,tow truck,opened,502,497,photo_89_2024-12-18_13-02-04.jpg,dataset_top12\tow truck\opened\photo_89_2024-12-18_13-02-04.jpg
3050,3,no stopping,opened,960,1280,photo_11_2024-12-18_13-03-52.jpg,dataset_top12\no stopping\opened\photo_11_2024-12-18_13-03-52.jpg
2797,2,tow truck,opened,801,833,photo_33_2024-12-19_01-58-39.jpg,dataset_top12\tow truck\opened\photo_33_2024-12-19_01-58-39.jpg
614,0,pedestrian crossing,opened,960,1280,photo_6_2024-12-18_02-28-33.jpg,dataset_top12\pedestrian crossing\opened\photo_6_2024-12-18_02-28-33.jpg
3553,4,parking place,opened,960,1280,photo_69_2024-12-18_13-03-52.jpg,dataset_top12\parking place\opened\photo_69_2024-12-18_13-03-52.jpg
3126,3,no stopping,opened,960,1280,photo_59_2024-12-18_13-00-25.jpg,dataset_top12\no stopping\opened\photo_59_2024-12-18_13-00-25.jpg
1494,0,pedestrian crossing,closed,960,1280,photo_5278624148517676384_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676384_y.jpg
4904,10,bus stop,closed,1280,1280,photo_1_2024-12-06_22-23-51.jpg,dataset_top12\bus stop\closed\photo_1_2024-12-06_22-23-51.jpg
1111,0,pedestrian crossing,closed,960,1280,photo_21_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_21_2024-10-29_09-53-08.jpg
4153,6,left,closed,960,1280,photo_21_2024-12-06_22-24-22.jpg,dataset_top12\left\closed\photo_21_2024-12-06_22-24-22.jpg
2716,2,tow truck,opened,390,361,photo_11_2024-12-19_02-00-53.jpg,dataset_top12\tow truck\opened\photo_11_2024-12-19_02-00-53.jpg
553,0,pedestrian crossing,opened,960,1280,photo_63_2024-12-18_13-05-57.jpg,dataset_top12\pedestrian crossing\opened\photo_63_2024-12-18_13-05-57.jpg
2076,0,pedestrian crossing,closed,960,1280,photo_91_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_91_2024-12-05_22-23-10.jpg
160,0,pedestrian crossing,opened,960,1280,photo_22_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\opened\photo_22_2024-12-09_12-46-01.jpg
4842,10,bus stop,opened,960,1280,photo_27_2024-12-18_12-58-24.jpg,dataset_top12\bus stop\opened\photo_27_2024-12-18_12-58-24.jpg
3541,4,parking place,opened,960,1280,photo_64_2024-12-18_13-01-24.jpg,dataset_top12\parking place\opened\photo_64_2024-12-18_13-01-24.jpg
2003,0,pedestrian crossing,closed,1280,1264,photo_84_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_84_2024-12-07_12-46-52.jpg
1623,0,pedestrian crossing,closed,720,1280,photo_5278624148517676741_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676741_y.jpg
4432,8,right,opened,1192,1308,IMG_0812.JPG,dataset_top12\right\opened\IMG_0812.JPG
4447,8,right,opened,293,344,photo_10_2024-04-25_12-20-30_6.jpg,dataset_top12\right\opened\photo_10_2024-04-25_12-20-30_6.jpg
1491,0,pedestrian crossing,closed,960,1280,photo_5278624148517676380_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676380_y.jpg
1572,0,pedestrian crossing,closed,960,1280,photo_5278624148517676623_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676623_y.jpg
4685,9,straight,opened,350,372,photo_13_2024-04-25_12-43-13.jpg,dataset_top12\straight\opened\photo_13_2024-04-25_12-43-13.jpg
11,0,pedestrian crossing,opened,960,1280,photo_10_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\opened\photo_10_2024-12-09_12-46-01.jpg
3067,3,no stopping,opened,960,1280,photo_18_2024-12-18_13-00-25.jpg,dataset_top12\no stopping\opened\photo_18_2024-12-18_13-00-25.jpg
2727,2,tow truck,opened,585,581,photo_16_2024-12-09_12-50-33.jpg,dataset_top12\tow truck\opened\photo_16_2024-12-09_12-50-33.jpg
2746,2,tow truck,opened,529,495,photo_20_2024-12-19_02-00-05.jpg,dataset_top12\tow truck\opened\photo_20_2024-12-19_02-00-05.jpg
1488,0,pedestrian crossing,closed,960,1280,photo_5278624148517676378_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676378_y.jpg
2180,1,give way,opened,760,809,photo_1_2024-12-19_01-59-18.jpg,dataset_top12\give way\opened\photo_1_2024-12-19_01-59-18.jpg
3945,6,left,opened,390,523,IMG_0773.JPG,dataset_top12\left\opened\IMG_0773.JPG
944,0,pedestrian crossing,closed,4640,3472,IMG_20241029_173633.jpg,dataset_top12\pedestrian crossing\closed\IMG_20241029_173633.jpg
1963,0,pedestrian crossing,closed,960,1280,photo_80_2024-12-06_22-24-22.jpg,dataset_top12\pedestrian crossing\closed\photo_80_2024-12-06_22-24-22.jpg
1868,0,pedestrian crossing,closed,960,1280,photo_71_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_71_2024-12-07_12-48-37.jpg
580,0,pedestrian crossing,opened,960,1280,photo_66_2024-12-18_13-00-25.jpg,dataset_top12\pedestrian crossing\opened\photo_66_2024-12-18_13-00-25.jpg
3072,3,no stopping,opened,472,471,photo_20_2024-12-09_12-46-01_1.jpg,dataset_top12\no stopping\opened\photo_20_2024-12-09_12-46-01_1.jpg
3694,5,maximum speed limit_40,opened,679,614,photo_20_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_20_2024-12-19_01-58-39.jpg
3244,3,no stopping,closed,1151,1280,photo_11_2024-12-07_12-46-52.jpg,dataset_top12\no stopping\closed\photo_11_2024-12-07_12-46-52.jpg
4908,10,bus stop,closed,960,1280,photo_22_2024-10-29_09-54-21.jpg,dataset_top12\bus stop\closed\photo_22_2024-10-29_09-54-21.jpg
4128,6,left,opened,447,495,photo_88_2024-12-19_02-00-05.jpg,dataset_top12\left\opened\photo_88_2024-12-19_02-00-05.jpg
4069,6,left,opened,135,128,photo_3_2024-04-25_12-43-13_l.jpg,dataset_top12\left\opened\photo_3_2024-04-25_12-43-13_l.jpg
1372,0,pedestrian crossing,closed,960,1280,photo_47_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_47_2024-10-29_09-53-51.jpg
2045,0,pedestrian crossing,closed,960,1280,photo_89_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_89_2024-10-29_09-53-08.jpg
2845,2,tow truck,opened,590,600,photo_48_2024-12-19_02-00-53.jpg,dataset_top12\tow truck\opened\photo_48_2024-12-19_02-00-53.jpg
4269,7,stop line,opened,279,268,photo_51_2024-12-09_12-45-24.jpg,dataset_top12\stop line\opened\photo_51_2024-12-09_12-45-24.jpg
3462,4,parking place,opened,960,1280,photo_3_2024-12-18_02-17-32.jpg,dataset_top12\parking place\opened\photo_3_2024-12-18_02-17-32.jpg
1400,0,pedestrian crossing,closed,960,1280,photo_4_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_4_2024-10-29_09-42-50.jpg
2363,1,give way,opened,471,468,photo_91_2024-12-09_12-46-01.jpg,dataset_top12\give way\opened\photo_91_2024-12-09_12-46-01.jpg
1568,0,pedestrian crossing,closed,960,1280,photo_5278624148517676619_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676619_y.jpg
3765,5,maximum speed limit_40,opened,586,615,photo_5278624148517676699_y.jpg,dataset_top12\maximum speed limit_40\opened\photo_5278624148517676699_y.jpg
348,0,pedestrian crossing,opened,960,1280,photo_39_2024-12-19_00-10-31.jpg,dataset_top12\pedestrian crossing\opened\photo_39_2024-12-19_00-10-31.jpg
5155,11,no entry,opened,960,1280,photo_94_2024-12-18_02-17-59.jpg,dataset_top12\no entry\opened\photo_94_2024-12-18_02-17-59.jpg
4376,7,stop line,closed,722,1280,photo_5278624148517676715_y.jpg,dataset_top12\stop line\closed\photo_5278624148517676715_y.jpg
3964,6,left,opened,816,693,IMG_0792_4.JPG,dataset_top12\left\opened\IMG_0792_4.JPG
4551,8,right,opened,408,400,photo_42_2024-04-25_12-43-13.jpg,dataset_top12\right\opened\photo_42_2024-04-25_12-43-13.jpg
4085,6,left,opened,615,595,photo_47_2024-12-09_12-49-48_1.jpg,dataset_top12\left\opened\photo_47_2024-12-09_12-49-48_1.jpg
285,0,pedestrian crossing,opened,960,1280,photo_34_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_34_2024-12-18_02-27-47.jpg
2022,0,pedestrian crossing,closed,960,1280,photo_86_2024-12-06_22-24-57.jpg,dataset_top12\pedestrian crossing\closed\photo_86_2024-12-06_22-24-57.jpg
1138,0,pedestrian crossing,closed,960,1280,photo_24_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_24_2024-10-29_09-53-51.jpg
1464,0,pedestrian crossing,closed,960,1280,photo_5278624148517676335_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676335_y.jpg
4826,9,straight,closed,960,1280,photo_71_2024-12-06_22-25-52.jpg,dataset_top12\straight\closed\photo_71_2024-12-06_22-25-52.jpg
2781,2,tow truck,opened,655,653,photo_29_2024-12-19_02-03-02.jpg,dataset_top12\tow truck\opened\photo_29_2024-12-19_02-03-02.jpg
27,0,pedestrian crossing,opened,960,1280,photo_11_2024-12-18_13-02-03.jpg,dataset_top12\pedestrian crossing\opened\photo_11_2024-12-18_13-02-03.jpg
1184,0,pedestrian crossing,closed,960,1280,photo_29_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_29_2024-10-29_09-42-50.jpg
2947,2,tow truck,opened,600,493,photo_90_2024-12-18_13-02-04.jpg,dataset_top12\tow truck\opened\photo_90_2024-12-18_13-02-04.jpg
4584,8,right,opened,159,137,photo_6_2024-04-25_12-41-12_9.jpg,dataset_top12\right\opened\photo_6_2024-04-25_12-41-12_9.jpg
3044,3,no stopping,opened,960,1280,photo_100_2024-12-18_02-19-24.jpg,dataset_top12\no stopping\opened\photo_100_2024-12-18_02-19-24.jpg
2256,1,give way,opened,960,1280,photo_45_2024-12-18_12-58-24.jpg,dataset_top12\give way\opened\photo_45_2024-12-18_12-58-24.jpg
5114,11,no entry,opened,960,1280,photo_69_2024-12-18_13-00-25.jpg,dataset_top12\no entry\opened\photo_69_2024-12-18_13-00-25.jpg
3340,3,no stopping,closed,880,852,photo_89_2024-12-09_12-45-24.jpg,dataset_top12\no stopping\closed\photo_89_2024-12-09_12-45-24.jpg
4147,6,left,closed,396,403,photo_18_2024-11-28_18-31-49.jpg,dataset_top12\left\closed\photo_18_2024-11-28_18-31-49.jpg
2793,2,tow truck,opened,960,831,photo_32_2024-12-19_01-58-39.jpg,dataset_top12\tow truck\opened\photo_32_2024-12-19_01-58-39.jpg
3458,4,parking place,opened,960,1280,photo_38_2024-12-18_02-33-06.jpg,dataset_top12\parking place\opened\photo_38_2024-12-18_02-33-06.jpg
5092,11,no entry,opened,960,1280,photo_51_2024-12-18_02-27-47.jpg,dataset_top12\no entry\opened\photo_51_2024-12-18_02-27-47.jpg
4339,7,stop line,closed,1454,1491,IMG_20241029_181340.jpg,dataset_top12\stop line\closed\IMG_20241029_181340.jpg
5043,11,no entry,opened,367,342,photo_26_2024-12-18_02-25-50.jpg,dataset_top12\no entry\opened\photo_26_2024-12-18_02-25-50.jpg
4718,9,straight,opened,283,268,photo_28_2024-04-25_12-43-13.jpg,dataset_top12\straight\opened\photo_28_2024-04-25_12-43-13.jpg
744,0,pedestrian crossing,opened,960,1280,photo_83_2024-12-18_02-33-06.jpg,dataset_top12\pedestrian crossing\opened\photo_83_2024-12-18_02-33-06.jpg
3670,5,maximum speed limit_40,opened,1256,1280,photo_11_2024-12-18_02-27-08.jpg,dataset_top12\maximum speed limit_40\opened\photo_11_2024-12-18_02-27-08.jpg
5063,11,no entry,opened,960,1280,photo_39_2024-12-18_02-17-59.jpg,dataset_top12\no entry\opened\photo_39_2024-12-18_02-17-59.jpg
3939,6,left,opened,858,983,IMG_0769.JPG,dataset_top12\left\opened\IMG_0769.JPG
3206,3,no stopping,opened,960,1280,photo_98_2024-12-18_02-19-24.jpg,dataset_top12\no stopping\opened\photo_98_2024-12-18_02-19-24.jpg
3287,3,no stopping,closed,1186,1280,photo_56_2024-12-07_12-46-04.jpg,dataset_top12\no stopping\closed\photo_56_2024-12-07_12-46-04.jpg
2117,0,pedestrian crossing,closed,960,1280,photo_97_2024-12-06_22-24-22.jpg,dataset_top12\pedestrian crossing\closed\photo_97_2024-12-06_22-24-22.jpg
5106,11,no entry,opened,960,1280,photo_5_2024-12-18_02-17-59.jpg,dataset_top12\no entry\opened\photo_5_2024-12-18_02-17-59.jpg
2868,2,tow truck,opened,960,1280,photo_57_2024-12-18_02-27-08.jpg,dataset_top12\tow truck\opened\photo_57_2024-12-18_02-27-08.jpg
3023,2,tow truck,closed,1108,700,photo_81_2024-12-07_12-46-04.jpg,dataset_top12\tow truck\closed\photo_81_2024-12-07_12-46-04.jpg
4254,7,stop line,opened,910,892,photo_45_2024-12-18_13-04-36.jpg,dataset_top12\stop line\opened\photo_45_2024-12-18_13-04-36.jpg
4274,7,stop line,opened,415,420,photo_52_2024-12-07_12-51-07.jpg,dataset_top12\stop line\opened\photo_52_2024-12-07_12-51-07.jpg
1904,0,pedestrian crossing,closed,960,1280,photo_75_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_75_2024-10-29_09-54-21.jpg
2892,2,tow truck,opened,676,670,photo_66_2024-12-09_12-46-01.jpg,dataset_top12\tow truck\opened\photo_66_2024-12-09_12-46-01.jpg
2099,0,pedestrian crossing,closed,960,1280,photo_94_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_94_2024-10-29_09-53-08.jpg
3153,3,no stopping,opened,841,796,photo_72_2024-12-18_13-02-04.jpg,dataset_top12\no stopping\opened\photo_72_2024-12-18_13-02-04.jpg
2951,2,tow truck,opened,676,617,photo_91_2024-12-18_13-02-04.jpg,dataset_top12\tow truck\opened\photo_91_2024-12-18_13-02-04.jpg
506,0,pedestrian crossing,opened,960,1280,photo_58_2024-12-18_13-06-32.jpg,dataset_top12\pedestrian crossing\opened\photo_58_2024-12-18_13-06-32.jpg
3302,3,no stopping,closed,1108,1034,photo_66_2024-12-07_12-46-04.jpg,dataset_top12\no stopping\closed\photo_66_2024-12-07_12-46-04.jpg
105,0,pedestrian crossing,opened,960,1280,photo_18_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_18_2024-12-18_02-27-47.jpg
2689,1,give way,closed,960,1280,photo_90_2024-12-06_22-24-22.jpg,dataset_top12\give way\closed\photo_90_2024-12-06_22-24-22.jpg
4618,8,right,opened,499,466,photo_92_2024-12-19_02-00-05.jpg,dataset_top12\right\opened\photo_92_2024-12-19_02-00-05.jpg
1461,0,pedestrian crossing,closed,960,1280,photo_5278624148517676330_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676330_y.jpg
2238,1,give way,opened,960,914,photo_37_2024-12-18_02-29-08.jpg,dataset_top12\give way\opened\photo_37_2024-12-18_02-29-08.jpg
2464,1,give way,closed,1280,1248,photo_16_2024-12-07_12-47-32.jpg,dataset_top12\give way\closed\photo_16_2024-12-07_12-47-32.jpg
3621,4,parking place,opened,960,1280,photo_95_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_95_2024-12-19_01-59-18.jpg
863,0,pedestrian crossing,opened,960,1280,photo_97_2024-12-09_12-46-33.jpg,dataset_top12\pedestrian crossing\opened\photo_97_2024-12-09_12-46-33.jpg
4702,9,straight,opened,214,207,photo_1_2024-05-17_15-34-29_1.jpg,dataset_top12\straight\opened\photo_1_2024-05-17_15-34-29_1.jpg
4221,7,stop line,opened,469,528,photo_30_2024-12-07_12-51-07.jpg,dataset_top12\stop line\opened\photo_30_2024-12-07_12-51-07.jpg
4862,10,bus stop,opened,960,1280,photo_70_2024-12-07_12-51-07.jpg,dataset_top12\bus stop\opened\photo_70_2024-12-07_12-51-07.jpg
1689,0,pedestrian crossing,closed,960,1280,photo_54_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_54_2024-10-29_09-53-51.jpg
803,0,pedestrian crossing,opened,960,1280,photo_90_2024-12-18_02-33-06.jpg,dataset_top12\pedestrian crossing\opened\photo_90_2024-12-18_02-33-06.jpg
4310,7,stop line,opened,794,858,photo_7_2024-12-18_02-10-22.jpg,dataset_top12\stop line\opened\photo_7_2024-12-18_02-10-22.jpg
5147,11,no entry,opened,960,1280,photo_8_2024-12-18_13-02-03.jpg,dataset_top12\no entry\opened\photo_8_2024-12-18_13-02-03.jpg
2771,2,tow truck,opened,733,729,photo_26_2024-12-19_02-03-02.jpg,dataset_top12\tow truck\opened\photo_26_2024-12-19_02-03-02.jpg
4518,8,right,opened,554,585,photo_32_2024-04-25_12-41-12_2.jpg,dataset_top12\right\opened\photo_32_2024-04-25_12-41-12_2.jpg
1716,0,pedestrian crossing,closed,1280,805,photo_57_2024-12-05_22-23-50.jpg,dataset_top12\pedestrian crossing\closed\photo_57_2024-12-05_22-23-50.jpg
791,0,pedestrian crossing,opened,960,1280,photo_8_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_8_2024-12-18_02-27-47.jpg
3195,3,no stopping,opened,960,1280,photo_91_2024-12-18_02-33-06.jpg,dataset_top12\no stopping\opened\photo_91_2024-12-18_02-33-06.jpg
4799,9,straight,opened,350,346,photo_7_2024-05-17_15-34-29.jpg,dataset_top12\straight\opened\photo_7_2024-05-17_15-34-29.jpg
1775,0,pedestrian crossing,closed,960,1280,photo_62_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_62_2024-12-07_12-49-18.jpg
1018,0,pedestrian crossing,closed,960,1280,photo_10_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_10_2024-12-07_12-48-02.jpg
4095,6,left,opened,335,336,photo_52_2024-12-01_22-45-02.jpg,dataset_top12\left\opened\photo_52_2024-12-01_22-45-02.jpg
1881,0,pedestrian crossing,closed,830,1127,photo_73_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_73_2024-10-29_09-42-50.jpg
3191,3,no stopping,opened,960,1280,photo_90_2024-12-18_02-25-50.jpg,dataset_top12\no stopping\opened\photo_90_2024-12-18_02-25-50.jpg
5166,11,no entry,closed,1024,1280,photo_13_2024-12-06_22-23-51.jpg,dataset_top12\no entry\closed\photo_13_2024-12-06_22-23-51.jpg
4708,9,straight,opened,937,939,photo_23_2024-12-09_12-46-32.jpg,dataset_top12\straight\opened\photo_23_2024-12-09_12-46-32.jpg
1930,0,pedestrian crossing,closed,828,1122,photo_78_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_78_2024-10-29_09-42-50.jpg
2411,1,give way,closed,1333,1340,IMG_20241017_183238.jpg,dataset_top12\give way\closed\IMG_20241017_183238.jpg
3172,3,no stopping,opened,432,430,photo_82_2024-12-09_12-46-01_1.jpg,dataset_top12\no stopping\opened\photo_82_2024-12-09_12-46-01_1.jpg
130,0,pedestrian crossing,opened,960,1280,photo_1_2024-12-18_13-00-25.jpg,dataset_top12\pedestrian crossing\opened\photo_1_2024-12-18_13-00-25.jpg
4009,6,left,opened,327,374,photo_18_2024-04-25_12-20-30.jpg,dataset_top12\left\opened\photo_18_2024-04-25_12-20-30.jpg
812,0,pedestrian crossing,opened,960,1280,photo_91_2024-12-18_13-05-57.jpg,dataset_top12\pedestrian crossing\opened\photo_91_2024-12-18_13-05-57.jpg
4015,6,left,opened,168,167,photo_1_2024-04-25_12-43-13_8.jpg,dataset_top12\left\opened\photo_1_2024-04-25_12-43-13_8.jpg
4374,7,stop line,closed,302,143,photo_5278624148517676426_y (1).jpg,dataset_top12\stop line\closed\photo_5278624148517676426_y (1).jpg
3508,4,parking place,opened,960,1280,photo_56_2024-12-18_13-00-25.jpg,dataset_top12\parking place\opened\photo_56_2024-12-18_13-00-25.jpg
