image_id,label,class_name,condition,width,height,filename,relative_path,split
163,0,pedestrian crossing,opened,960,1280,photo_22_2024-12-18_13-00-25.jpg,dataset_top12\pedestrian crossing\opened\photo_22_2024-12-18_13-00-25.jpg,test
164,0,pedestrian crossing,opened,960,1280,photo_22_2024-12-18_13-03-52.jpg,dataset_top12\pedestrian crossing\opened\photo_22_2024-12-18_13-03-52.jpg,test
165,0,pedestrian crossing,opened,960,1280,photo_22_2024-12-18_13-04-36.jpg,dataset_top12\pedestrian crossing\opened\photo_22_2024-12-18_13-04-36.jpg,test
166,0,pedestrian crossing,opened,960,1280,photo_22_2024-12-18_13-05-23.jpg,dataset_top12\pedestrian crossing\opened\photo_22_2024-12-18_13-05-23.jpg,train
167,0,pedestrian crossing,opened,960,1280,photo_22_2024-12-18_13-06-32.jpg,dataset_top12\pedestrian crossing\opened\photo_22_2024-12-18_13-06-32.jpg,train
168,0,pedestrian crossing,opened,960,1280,photo_22_2024-12-19_00-11-08.jpg,dataset_top12\pedestrian crossing\opened\photo_22_2024-12-19_00-11-08.jpg,train
169,0,pedestrian crossing,opened,960,1280,photo_22_2024-12-19_02-04-54.jpg,dataset_top12\pedestrian crossing\opened\photo_22_2024-12-19_02-04-54.jpg,train
170,0,pedestrian crossing,opened,960,1280,photo_23_2024-12-09_12-49-48.jpg,dataset_top12\pedestrian crossing\opened\photo_23_2024-12-09_12-49-48.jpg,validation
171,0,pedestrian crossing,opened,960,1280,photo_23_2024-12-18_13-00-25.jpg,dataset_top12\pedestrian crossing\opened\photo_23_2024-12-18_13-00-25.jpg,train
172,0,pedestrian crossing,opened,960,1280,photo_23_2024-12-18_13-03-52.jpg,dataset_top12\pedestrian crossing\opened\photo_23_2024-12-18_13-03-52.jpg,validation
173,0,pedestrian crossing,opened,960,1280,photo_23_2024-12-18_13-04-36.jpg,dataset_top12\pedestrian crossing\opened\photo_23_2024-12-18_13-04-36.jpg,train
174,0,pedestrian crossing,opened,960,1130,photo_23_2024-12-18_13-05-57.jpg,dataset_top12\pedestrian crossing\opened\photo_23_2024-12-18_13-05-57.jpg,train
175,0,pedestrian crossing,opened,960,1280,photo_23_2024-12-18_13-06-32.jpg,dataset_top12\pedestrian crossing\opened\photo_23_2024-12-18_13-06-32.jpg,train
176,0,pedestrian crossing,opened,960,1280,photo_23_2024-12-19_00-11-08.jpg,dataset_top12\pedestrian crossing\opened\photo_23_2024-12-19_00-11-08.jpg,train
177,0,pedestrian crossing,opened,960,1280,photo_23_2024-12-19_02-04-54.jpg,dataset_top12\pedestrian crossing\opened\photo_23_2024-12-19_02-04-54.jpg,train
178,0,pedestrian crossing,opened,777,780,photo_24_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\opened\photo_24_2024-12-09_12-46-01.jpg,train
179,0,pedestrian crossing,opened,960,1280,photo_24_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_24_2024-12-18_02-27-47.jpg,train
180,0,pedestrian crossing,opened,960,1280,photo_24_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\opened\photo_24_2024-12-18_02-36-53.jpg,train
181,0,pedestrian crossing,opened,840,900,photo_24_2024-12-18_13-00-25.jpg,dataset_top12\pedestrian crossing\opened\photo_24_2024-12-18_13-00-25.jpg,train
182,0,pedestrian crossing,opened,960,1280,photo_24_2024-12-18_13-05-57.jpg,dataset_top12\pedestrian crossing\opened\photo_24_2024-12-18_13-05-57.jpg,train
183,0,pedestrian crossing,opened,813,1071,photo_24_2024-12-18_13-06-32.jpg,dataset_top12\pedestrian crossing\opened\photo_24_2024-12-18_13-06-32.jpg,train
184,0,pedestrian crossing,opened,960,1280,photo_24_2024-12-18_13-07-03.jpg,dataset_top12\pedestrian crossing\opened\photo_24_2024-12-18_13-07-03.jpg,test
185,0,pedestrian crossing,opened,960,1280,photo_24_2024-12-19_00-11-08.jpg,dataset_top12\pedestrian crossing\opened\photo_24_2024-12-19_00-11-08.jpg,train
186,0,pedestrian crossing,opened,960,1280,photo_24_2024-12-19_02-04-55.jpg,dataset_top12\pedestrian crossing\opened\photo_24_2024-12-19_02-04-55.jpg,train
187,0,pedestrian crossing,opened,960,1280,photo_25_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\opened\photo_25_2024-12-09_12-46-01.jpg,train
188,0,pedestrian crossing,opened,960,1280,photo_25_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_25_2024-12-18_02-27-47.jpg,validation
189,0,pedestrian crossing,opened,863,839,photo_25_2024-12-18_02-28-33.jpg,dataset_top12\pedestrian crossing\opened\photo_25_2024-12-18_02-28-33.jpg,train
190,0,pedestrian crossing,opened,960,1280,photo_25_2024-12-18_12-58-24.jpg,dataset_top12\pedestrian crossing\opened\photo_25_2024-12-18_12-58-24.jpg,train
191,0,pedestrian crossing,opened,960,1280,photo_25_2024-12-18_13-03-52.jpg,dataset_top12\pedestrian crossing\opened\photo_25_2024-12-18_13-03-52.jpg,train
192,0,pedestrian crossing,opened,960,1280,photo_25_2024-12-18_13-04-36.jpg,dataset_top12\pedestrian crossing\opened\photo_25_2024-12-18_13-04-36.jpg,train
193,0,pedestrian crossing,opened,960,1280,photo_25_2024-12-18_13-05-23.jpg,dataset_top12\pedestrian crossing\opened\photo_25_2024-12-18_13-05-23.jpg,test
194,0,pedestrian crossing,opened,960,1280,photo_25_2024-12-18_13-07-03.jpg,dataset_top12\pedestrian crossing\opened\photo_25_2024-12-18_13-07-03.jpg,test
195,0,pedestrian crossing,opened,960,1280,photo_25_2024-12-19_00-11-08.jpg,dataset_top12\pedestrian crossing\opened\photo_25_2024-12-19_00-11-08.jpg,test
196,0,pedestrian crossing,opened,960,1280,photo_25_2024-12-19_02-04-55.jpg,dataset_top12\pedestrian crossing\opened\photo_25_2024-12-19_02-04-55.jpg,test
197,0,pedestrian crossing,opened,960,1280,photo_26_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\opened\photo_26_2024-12-09_12-46-01.jpg,train
198,0,pedestrian crossing,opened,960,1280,photo_26_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\opened\photo_26_2024-12-18_02-36-53.jpg,train
199,0,pedestrian crossing,opened,960,1280,photo_26_2024-12-18_13-04-36.jpg,dataset_top12\pedestrian crossing\opened\photo_26_2024-12-18_13-04-36.jpg,train
200,0,pedestrian crossing,opened,960,1280,photo_26_2024-12-18_13-06-32.jpg,dataset_top12\pedestrian crossing\opened\photo_26_2024-12-18_13-06-32.jpg,train
201,0,pedestrian crossing,opened,960,1280,photo_26_2024-12-19_00-10-31.jpg,dataset_top12\pedestrian crossing\opened\photo_26_2024-12-19_00-10-31.jpg,validation
202,0,pedestrian crossing,opened,960,1280,photo_26_2024-12-19_00-11-08.jpg,dataset_top12\pedestrian crossing\opened\photo_26_2024-12-19_00-11-08.jpg,validation
203,0,pedestrian crossing,opened,960,1280,photo_26_2024-12-19_02-04-55.jpg,dataset_top12\pedestrian crossing\opened\photo_26_2024-12-19_02-04-55.jpg,train
204,0,pedestrian crossing,opened,960,1280,photo_27_2024-12-09_12-46-32.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-09_12-46-32.jpg,test
205,0,pedestrian crossing,opened,960,916,photo_27_2024-12-18_02-25-50.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-18_02-25-50.jpg,train
206,0,pedestrian crossing,opened,1232,1280,photo_27_2024-12-18_02-27-08.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-18_02-27-08.jpg,train
207,0,pedestrian crossing,opened,960,1280,photo_27_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-18_02-27-47.jpg,train
208,0,pedestrian crossing,opened,960,1280,photo_27_2024-12-18_02-33-06.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-18_02-33-06.jpg,train
209,0,pedestrian crossing,opened,960,1280,photo_27_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-18_02-36-53.jpg,train
210,0,pedestrian crossing,opened,960,1280,photo_27_2024-12-18_13-02-03.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-18_13-02-03.jpg,test
211,0,pedestrian crossing,opened,960,1280,photo_27_2024-12-18_13-03-52.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-18_13-03-52.jpg,train
212,0,pedestrian crossing,opened,960,1280,photo_27_2024-12-18_13-04-36.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-18_13-04-36.jpg,train
213,0,pedestrian crossing,opened,878,913,photo_27_2024-12-18_13-06-32.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-18_13-06-32.jpg,validation
214,0,pedestrian crossing,opened,960,1280,photo_27_2024-12-19_00-10-31.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-19_00-10-31.jpg,test
215,0,pedestrian crossing,opened,960,1280,photo_27_2024-12-19_00-11-08.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-19_00-11-08.jpg,train
216,0,pedestrian crossing,opened,960,1280,photo_27_2024-12-19_02-04-55.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-19_02-04-55.jpg,test
217,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-09_12-46-32.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-09_12-46-32.jpg,train
218,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-09_12-49-48.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-09_12-49-48.jpg,train
219,0,pedestrian crossing,opened,1280,949,photo_28_2024-12-18_02-27-08.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-18_02-27-08.jpg,train
220,0,pedestrian crossing,opened,960,896,photo_28_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-18_02-27-47.jpg,train
221,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-18_02-36-53.jpg,train
222,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-18_12-58-24.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-18_12-58-24.jpg,train
223,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-18_13-00-25.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-18_13-00-25.jpg,validation
224,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-18_13-02-03.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-18_13-02-03.jpg,train
225,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-18_13-03-52.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-18_13-03-52.jpg,train
226,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-18_13-05-23.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-18_13-05-23.jpg,train
227,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-18_13-05-57.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-18_13-05-57.jpg,train
228,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-18_13-07-03.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-18_13-07-03.jpg,validation
229,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-19_00-11-08.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-19_00-11-08.jpg,train
230,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-19_02-04-55.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-19_02-04-55.jpg,train
231,0,pedestrian crossing,opened,960,1280,photo_29_2024-12-09_12-46-32.jpg,dataset_top12\pedestrian crossing\opened\photo_29_2024-12-09_12-46-32.jpg,train
232,0,pedestrian crossing,opened,960,1280,photo_29_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_29_2024-12-18_02-27-47.jpg,train
233,0,pedestrian crossing,opened,960,1280,photo_29_2024-12-18_02-29-08.jpg,dataset_top12\pedestrian crossing\opened\photo_29_2024-12-18_02-29-08.jpg,train
234,0,pedestrian crossing,opened,960,1280,photo_29_2024-12-18_02-33-06.jpg,dataset_top12\pedestrian crossing\opened\photo_29_2024-12-18_02-33-06.jpg,test
235,0,pedestrian crossing,opened,960,1280,photo_29_2024-12-18_13-05-57.jpg,dataset_top12\pedestrian crossing\opened\photo_29_2024-12-18_13-05-57.jpg,test
236,0,pedestrian crossing,opened,960,1280,photo_29_2024-12-19_02-04-55.jpg,dataset_top12\pedestrian crossing\opened\photo_29_2024-12-19_02-04-55.jpg,train
237,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-09_12-46-01.jpg,train
238,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-09_12-46-32.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-09_12-46-32.jpg,train
239,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-09_12-49-47.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-09_12-49-47.jpg,train
240,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-09_12-50-33.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-09_12-50-33.jpg,train
241,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-18_02-29-08.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-18_02-29-08.jpg,train
242,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-18_02-33-06.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-18_02-33-06.jpg,train
243,0,pedestrian crossing,opened,646,638,photo_2_2024-12-18_02-37-13.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-18_02-37-13.jpg,train
244,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-18_12-58-24.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-18_12-58-24.jpg,train
245,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-18_13-00-25.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-18_13-00-25.jpg,validation
246,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-18_13-01-24.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-18_13-01-24.jpg,validation
247,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-18_13-04-36.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-18_13-04-36.jpg,train
248,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-19_00-10-31.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-19_00-10-31.jpg,train
249,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-19_00-11-08.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-19_00-11-08.jpg,train
250,0,pedestrian crossing,opened,960,1280,photo_30_2024-12-09_12-46-32.jpg,dataset_top12\pedestrian crossing\opened\photo_30_2024-12-09_12-46-32.jpg,train
251,0,pedestrian crossing,opened,600,585,photo_30_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_30_2024-12-18_02-27-47.jpg,train
252,0,pedestrian crossing,opened,960,1280,photo_30_2024-12-18_02-28-33.jpg,dataset_top12\pedestrian crossing\opened\photo_30_2024-12-18_02-28-33.jpg,train
253,0,pedestrian crossing,opened,960,1280,photo_30_2024-12-18_12-58-24.jpg,dataset_top12\pedestrian crossing\opened\photo_30_2024-12-18_12-58-24.jpg,train
254,0,pedestrian crossing,opened,960,1280,photo_30_2024-12-18_13-00-25.jpg,dataset_top12\pedestrian crossing\opened\photo_30_2024-12-18_13-00-25.jpg,train
255,0,pedestrian crossing,opened,879,887,photo_30_2024-12-18_13-02-03.jpg,dataset_top12\pedestrian crossing\opened\photo_30_2024-12-18_13-02-03.jpg,train
256,0,pedestrian crossing,opened,960,1280,photo_30_2024-12-19_00-10-31.jpg,dataset_top12\pedestrian crossing\opened\photo_30_2024-12-19_00-10-31.jpg,train
257,0,pedestrian crossing,opened,960,1280,photo_30_2024-12-19_00-11-08.jpg,dataset_top12\pedestrian crossing\opened\photo_30_2024-12-19_00-11-08.jpg,validation
258,0,pedestrian crossing,opened,960,1280,photo_31_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\opened\photo_31_2024-12-09_12-46-01.jpg,test
259,0,pedestrian crossing,opened,960,1280,photo_31_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_31_2024-12-18_02-27-47.jpg,train
260,0,pedestrian crossing,opened,806,800,photo_31_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\opened\photo_31_2024-12-18_02-36-53.jpg,train
261,0,pedestrian crossing,opened,960,1280,photo_31_2024-12-18_13-03-52.jpg,dataset_top12\pedestrian crossing\opened\photo_31_2024-12-18_13-03-52.jpg,train
262,0,pedestrian crossing,opened,960,1280,photo_31_2024-12-18_13-07-03.jpg,dataset_top12\pedestrian crossing\opened\photo_31_2024-12-18_13-07-03.jpg,test
263,0,pedestrian crossing,opened,960,1280,photo_31_2024-12-19_00-11-08.jpg,dataset_top12\pedestrian crossing\opened\photo_31_2024-12-19_00-11-08.jpg,train
264,0,pedestrian crossing,opened,960,1280,photo_31_2024-12-19_02-04-55.jpg,dataset_top12\pedestrian crossing\opened\photo_31_2024-12-19_02-04-55.jpg,validation
265,0,pedestrian crossing,opened,960,1280,photo_32_2024-12-18_02-25-50.jpg,dataset_top12\pedestrian crossing\opened\photo_32_2024-12-18_02-25-50.jpg,train
266,0,pedestrian crossing,opened,960,1280,photo_32_2024-12-18_02-29-08.jpg,dataset_top12\pedestrian crossing\opened\photo_32_2024-12-18_02-29-08.jpg,test
267,0,pedestrian crossing,opened,960,1280,photo_32_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\opened\photo_32_2024-12-18_02-36-53.jpg,validation
268,0,pedestrian crossing,opened,960,1280,photo_32_2024-12-18_13-02-03.jpg,dataset_top12\pedestrian crossing\opened\photo_32_2024-12-18_13-02-03.jpg,validation
269,0,pedestrian crossing,opened,960,1280,photo_32_2024-12-18_13-03-52.jpg,dataset_top12\pedestrian crossing\opened\photo_32_2024-12-18_13-03-52.jpg,train
270,0,pedestrian crossing,opened,960,1280,photo_32_2024-12-18_13-07-03.jpg,dataset_top12\pedestrian crossing\opened\photo_32_2024-12-18_13-07-03.jpg,train
271,0,pedestrian crossing,opened,960,1280,photo_32_2024-12-19_00-11-08.jpg,dataset_top12\pedestrian crossing\opened\photo_32_2024-12-19_00-11-08.jpg,train
272,0,pedestrian crossing,opened,960,1280,photo_32_2024-12-19_02-04-55.jpg,dataset_top12\pedestrian crossing\opened\photo_32_2024-12-19_02-04-55.jpg,train
273,0,pedestrian crossing,opened,960,1280,photo_33_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\opened\photo_33_2024-12-09_12-46-01.jpg,validation
274,0,pedestrian crossing,opened,960,1280,photo_33_2024-12-09_12-46-32.jpg,dataset_top12\pedestrian crossing\opened\photo_33_2024-12-09_12-46-32.jpg,train
275,0,pedestrian crossing,opened,710,654,photo_33_2024-12-18_02-29-08.jpg,dataset_top12\pedestrian crossing\opened\photo_33_2024-12-18_02-29-08.jpg,train
276,0,pedestrian crossing,opened,960,1280,photo_33_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\opened\photo_33_2024-12-18_02-36-53.jpg,train
277,0,pedestrian crossing,opened,960,1280,photo_33_2024-12-18_12-58-24.jpg,dataset_top12\pedestrian crossing\opened\photo_33_2024-12-18_12-58-24.jpg,validation
278,0,pedestrian crossing,opened,960,1280,photo_33_2024-12-18_13-02-03.jpg,dataset_top12\pedestrian crossing\opened\photo_33_2024-12-18_13-02-03.jpg,test
279,0,pedestrian crossing,opened,960,1280,photo_33_2024-12-18_13-03-52.jpg,dataset_top12\pedestrian crossing\opened\photo_33_2024-12-18_13-03-52.jpg,validation
280,0,pedestrian crossing,opened,960,1280,photo_33_2024-12-18_13-04-36.jpg,dataset_top12\pedestrian crossing\opened\photo_33_2024-12-18_13-04-36.jpg,validation
281,0,pedestrian crossing,opened,960,1280,photo_33_2024-12-18_13-07-03.jpg,dataset_top12\pedestrian crossing\opened\photo_33_2024-12-18_13-07-03.jpg,train
282,0,pedestrian crossing,opened,960,1280,photo_33_2024-12-19_00-11-08.jpg,dataset_top12\pedestrian crossing\opened\photo_33_2024-12-19_00-11-08.jpg,train
283,0,pedestrian crossing,opened,960,1280,photo_34_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\opened\photo_34_2024-12-09_12-46-01.jpg,train
284,0,pedestrian crossing,opened,960,1280,photo_34_2024-12-18_02-17-32.jpg,dataset_top12\pedestrian crossing\opened\photo_34_2024-12-18_02-17-32.jpg,test
285,0,pedestrian crossing,opened,960,1280,photo_34_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_34_2024-12-18_02-27-47.jpg,train
286,0,pedestrian crossing,opened,960,1280,photo_34_2024-12-18_02-28-33.jpg,dataset_top12\pedestrian crossing\opened\photo_34_2024-12-18_02-28-33.jpg,test
287,0,pedestrian crossing,opened,960,1280,photo_34_2024-12-18_02-33-06.jpg,dataset_top12\pedestrian crossing\opened\photo_34_2024-12-18_02-33-06.jpg,validation
288,0,pedestrian crossing,opened,960,1280,photo_34_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\opened\photo_34_2024-12-18_02-36-53.jpg,train
289,0,pedestrian crossing,opened,960,1280,photo_34_2024-12-18_13-03-52.jpg,dataset_top12\pedestrian crossing\opened\photo_34_2024-12-18_13-03-52.jpg,train
290,0,pedestrian crossing,opened,960,1280,photo_34_2024-12-18_13-05-57.jpg,dataset_top12\pedestrian crossing\opened\photo_34_2024-12-18_13-05-57.jpg,validation
